Code :4582     | Name:New Beijing / Gauss-Kruger CM 93E                                   | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4583     | Name:New Beijing / Gauss-Kruger CM 99E                                   | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4584     | Name:New Beijing / Gauss-Kruger CM 105E                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4585     | Name:New Beijing / Gauss-Kruger CM 111E                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4586     | Name:New Beijing / Gauss-Kruger CM 117E                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4587     | Name:New Beijing / Gauss-Kruger CM 123E                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4588     | Name:New Beijing / Gauss-Kruger CM 129E                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4589     | Name:New Beijing / Gauss-Kruger CM 135E                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4600     | Name:Anguilla 1957                                                       | Error using ==> ConvertCoordinatesDatumTransform at 139 Warning: Datum transformation method 'Geographic2D offsets' not yet supported!
Code :4601     | Name:Antigua 1943                                                        | Test result is OK!
Code :4602     | Name:Dominica 1945                                                       | Test result is OK!
Code :4603     | Name:Grenada 1953                                                        | Test result is OK!
Code :4604     | Name:Montserrat 1958                                                     | Test result is OK!
Code :4605     | Name:St. Kitts 1955                                                      | Test result is OK!
Code :4606     | Name:St. Lucia 1955                                                      | Test result is OK!
Code :4607     | Name:St. Vincent 1945                                                    | Test result is OK!
Code :4608     | Name:NAD27(76)                                                           | Error using ==> ConvertCoordinatesDatumTransform at 139 Warning: Datum transformation method 'NTv2' not yet supported!
Code :4609     | Name:NAD27(CGQ77)                                                        | Error using ==> ConvertCoordinatesDatumTransform at 139 Warning: Datum transformation method 'NTv2' not yet supported!
Code :4610     | Name:Xian 1980                                                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4611     | Name:Hong Kong 1980                                                      | Test result is OK!
Code :4612     | Name:JGD2000                                                             | Test result is OK!
Code :4613     | Name:Segara                                                              | Test result is OK!
Code :4614     | Name:QND95                                                               | Test result is OK!
Code :4615     | Name:Porto Santo                                                         | Test result is OK!
Code :4616     | Name:Selvagem Grande                                                     | Test result is OK!
Code :4617     | Name:NAD83(CSRS)                                                         | Test result is OK in center, but not in corners: diff(lon) =    0.0000   -0.0000    0.0001   -0.0000    0.0000 | diff(lat) =   -0.0000   -0.0000   -0.0000   -0.0000   -0.0000 
Code :4618     | Name:SAD69                                                               | Test result is OK!
Code :4619     | Name:SWEREF99                                                            | Test result is OK!
Code :4620     | Name:Point 58                                                            | Test result is OK!
Code :4621     | Name:Fort Marigot                                                        | Test result is OK!
Code :4622     | Name:Guadeloupe 1948                                                     | Test result is OK!
Code :4623     | Name:CSG67                                                               | Test result is OK!
Code :4624     | Name:RGFG95                                                              | Test result is OK!
Code :4625     | Name:Martinique 1938                                                     | Test result is OK!
Code :4626     | Name:Reunion 1947                                                        | Test result is OK in center, but not in corners: diff(lon) =   -0.0000   -0.0000   -0.0000   -0.0000   -0.0000 | diff(lat) =   -0.0003   -0.0003   -0.0003   -0.0003   -0.0003 
Code :4627     | Name:RGR92                                                               | Test result is OK!
Code :4628     | Name:Tahiti 52                                                           | Test result is OK!
Code :4629     | Name:Tahaa 54                                                            | Test result is OK!
Code :4630     | Name:IGN72 Nuku Hiva                                                     | Test result is OK!
Code :4632     | Name:Combani 1950                                                        | Test result is OK!
Code :4633     | Name:IGN56 Lifou                                                         | Test result is OK!
Code :4636     | Name:Petrels 1972                                                        | Test result is OK!
Code :4637     | Name:Perroud 1950                                                        | Test result is OK!
Code :4638     | Name:Saint Pierre et Miquelon 1950                                       | Test result is OK!
Code :4639     | Name:MOP78                                                               | Test result is OK!
Code :4641     | Name:IGN53 Mare                                                          | Test result is OK!
Code :4642     | Name:ST84 Ile des Pins                                                   | Test result is OK!
Code :4643     | Name:ST71 Belep                                                          | Test result is OK!
Code :4644     | Name:NEA74 Noumea                                                        | Test result is OK!
Code :4646     | Name:Grand Comoros                                                       | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4647     | Name:ETRS89 / UTM zone N32                                               | Test result is OK!
Code :4652     | Name:New Beijing / 3-degree Gauss-Kruger zone 25                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4653     | Name:New Beijing / 3-degree Gauss-Kruger zone 26                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4654     | Name:New Beijing / 3-degree Gauss-Kruger zone 27                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4655     | Name:New Beijing / 3-degree Gauss-Kruger zone 28                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4656     | Name:New Beijing / 3-degree Gauss-Kruger zone 29                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4657     | Name:Reykjavik 1900                                                      | Test result is OK!
Code :4658     | Name:Hjorsey 1955                                                        | Test result is OK!
Code :4659     | Name:ISN93                                                               | Test result is OK!
Code :4660     | Name:Helle 1954                                                          | Test result is OK!
Code :4661     | Name:LKS92                                                               | Test result is OK!
Code :4662     | Name:IGN72 Grande Terre                                                  | Test result is OK!
Code :4663     | Name:Porto Santo 1995                                                    | Test result is OK!
Code :4664     | Name:Azores Oriental 1995                                                | Test result is OK!
Code :4665     | Name:Azores Central 1995                                                 | Test result is OK!
Code :4666     | Name:Lisbon 1890                                                         | Test result is OK!
Code :4667     | Name:IKBD-92                                                             | Test result is OK!
Code :4668     | Name:ED79                                                                | Test result is OK!
Code :4669     | Name:LKS94                                                               | Test result is OK!
Code :4670     | Name:IGM95                                                               | Test result is OK!
Code :4671     | Name:Voirol 1879                                                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4672     | Name:Chatham Islands 1971                                                | Test result is OK!
Code :4673     | Name:Chatham Islands 1979                                                | Test result is OK!
Code :4674     | Name:SIRGAS 2000                                                         | Test result is OK!
Code :4675     | Name:Guam 1963                                                           | Test result is not OK: diff(lon) =   -0.0024   -0.0024   -0.0024   -0.0024   -0.0024 | diff(lat) =   -0.0024   -0.0024   -0.0024   -0.0024   -0.0024 
Code :4676     | Name:Vientiane 1982                                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4677     | Name:Lao 1993                                                            | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4678     | Name:Lao 1997                                                            | Test result is OK!
Code :4679     | Name:Jouik 1961                                                          | Test result is OK!
Code :4680     | Name:Nouakchott 1965                                                     | Test result is OK!
Code :4682     | Name:Gulshan 303                                                         | Test result is OK!
Code :4683     | Name:PRS92                                                               | Test result is OK!
Code :4684     | Name:Gan 1970                                                            | Test result is OK!
Code :4686     | Name:MAGNA-SIRGAS                                                        | Test result is OK!
Code :4687     | Name:RGPF                                                                | Test result is OK!
Code :4688     | Name:Fatu Iva 72                                                         | Test result is OK!
Code :4689     | Name:IGN63 Hiva Oa                                                       | Test result is not OK: diff(lon) =   -0.0011   -0.0011   -0.0012   -0.0011   -0.0011 | diff(lat) =    0.0012    0.0012    0.0011    0.0012    0.0011 
Code :4690     | Name:Tahiti 79                                                           | Test result is OK!
Code :4691     | Name:Moorea 87                                                           | Test result is OK!
Code :4692     | Name:Maupiti 83                                                          | Test result is OK!
Code :4693     | Name:Nakhl-e Ghanem                                                      | Test result is OK!
Code :4694     | Name:POSGAR 94                                                           | Test result is OK!
Code :4695     | Name:Katanga 1955                                                        | Test result is OK in center, but not in corners: diff(lon) =    0.0000    0.0000    0.0002   -0.0001    0.0000 | diff(lat) =   -0.0000   -0.0001    0.0000   -0.0000    0.0001 
Code :4696     | Name:Kasai 1953                                                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4697     | Name:IGC 1962 6th Parallel South                                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4698     | Name:IGN 1962 Kerguelen                                                  | Test result is OK!
Code :4699     | Name:Le Pouce 1934                                                       | Test result is OK!
Code :4700     | Name:IGN Astro 1960                                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4701     | Name:IGCB 1955                                                           | Test result is OK!
Code :4702     | Name:Mauritania 1999                                                     | Test result is OK!
Code :4703     | Name:Mhast 1951                                                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4704     | Name:Mhast (onshore)                                                     | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4705     | Name:Mhast (offshore)                                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4706     | Name:Egypt Gulf of Suez S-650 TL                                         | Test result is OK!
Code :4707     | Name:Tern Island 1961                                                    | Test result is OK!
Code :4708     | Name:Cocos Islands 1965                                                  | Test result is OK!
Code :4709     | Name:Iwo Jima 1945                                                       | Test result is OK!
Code :4710     | Name:St. Helena 1971                                                     | Test result is OK!
Code :4711     | Name:Marcus Island 1952                                                  | Test result is OK!
Code :4712     | Name:Ascension Island 1958                                               | Test result is OK!
Code :4713     | Name:Ayabelle Lighthouse                                                 | Test result is OK!
Code :4714     | Name:Bellevue                                                            | Test result is OK!
Code :4715     | Name:Camp Area Astro                                                     | Test result is OK!
Code :4716     | Name:Phoenix Islands 1966                                                | Test result is OK!
Code :4717     | Name:Cape Canaveral                                                      | Test result is OK!
Code :4718     | Name:Solomon 1968                                                        | Test result is OK!
Code :4719     | Name:Easter Island 1967                                                  | Test result is OK!
Code :4720     | Name:Fiji 1986                                                           | Test result is not OK: diff(lon) =   -0.0023    0.0000   -0.0000    0.0000   -0.0000 | diff(lat) =    0.0007    0.0001    0.0001   -0.0000   -0.0000 
Code :4721     | Name:Fiji 1956                                                           | Test result is OK!
Code :4722     | Name:South Georgia 1968                                                  | Test result is OK!
Code :4723     | Name:Grand Cayman 1959                                                   | Test result is OK!
Code :4724     | Name:Diego Garcia 1969                                                   | Test result is OK!
Code :4725     | Name:Johnston Island 1961                                                | Test result is OK!
Code :4726     | Name:Little Cayman 1961                                                  | Test result is OK!
Code :4727     | Name:Midway 1961                                                         | Test result is not OK: diff(lon) =    0.0000    0.0000   -0.0000    0.0000   -0.0000 | diff(lat) =    0.0097    0.0097    0.0097    0.0097    0.0097 
Code :4728     | Name:Pico de las Nieves 1984                                             | Test result is OK!
Code :4729     | Name:Pitcairn 1967                                                       | Test result is OK!
Code :4730     | Name:Santo 1965                                                          | Test result is OK!
Code :4732     | Name:Marshall Islands 1960                                               | Test result is OK!
Code :4733     | Name:Wake Island 1952                                                    | Test result is OK!
Code :4734     | Name:Tristan 1968                                                        | Test result is OK!
Code :4735     | Name:Kusaie 1951                                                         | Test result is OK!
Code :4736     | Name:Deception Island                                                    | Test result is OK!
Code :4737     | Name:Korea 2000                                                          | Test result is OK!
Code :4738     | Name:Hong Kong 1963                                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4739     | Name:Hong Kong 1963(67)                                                  | Test result is OK!
Code :4740     | Name:PZ-90                                                               | Test result is OK in center, but not in corners: diff(lon) =    0.0000  165.9637 -194.0363  165.9637 -194.0363 | diff(lat) =   -0.0000    0.0000    0.0000   -0.0000   -0.0000 
Code :4741     | Name:FD54                                                                | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4742     | Name:GDM2000                                                             | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4743     | Name:Karbala 1979                                                        | Test result is not OK: diff(lon) =   -0.0000   -0.0000   -0.0000   -0.0000   -0.0000 | diff(lat) =    0.0004    0.0004    0.0004    0.0004    0.0004 
Code :4744     | Name:Nahrwan 1934                                                        | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4745     | Name:RD/83                                                               | Error using ==> ConvertCoordinatesDatumTransform at 139 Warning: Datum transformation method 'NTv2' not yet supported!
Code :4746     | Name:PD/83                                                               | Error using ==> ConvertCoordinatesDatumTransform at 139 Warning: Datum transformation method 'NTv2' not yet supported!
Code :4747     | Name:GR96                                                                | Test result is OK!
Code :4748     | Name:Vanua Levu 1915                                                     | Test result is not OK: diff(lon) =    0.0025   -0.0025   -0.0025   -0.0025   -0.0026 | diff(lat) =    0.1732    0.1682    0.1682    0.1779    0.1779 
Code :4749     | Name:RGNC91-93                                                           | Test result is OK!
Code :4750     | Name:ST87 Ouvea                                                          | Test result is OK!
Code :4751     | Name:Kertau (RSO)                                                        | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4752     | Name:Viti Levu 1912                                                      | Test result is not OK: diff(lon) =   -0.0026   -0.0026   -0.0026   -0.0026   -0.0026 | diff(lat) =    0.1858    0.1798    0.1798    0.1917    0.1917 
Code :4753     | Name:fk89                                                                | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4754     | Name:LGD2006                                                             | Test result is OK!
Code :4755     | Name:DGN95                                                               | Test result is OK!
Code :4756     | Name:VN-2000                                                             | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4757     | Name:SVY21                                                               | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4758     | Name:JAD2001                                                             | Test result is OK!
Code :4759     | Name:NAD83(NSRS2007)                                                     | Test result is OK!
Code :4760     | Name:WGS 66                                                              | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4761     | Name:HTRS96                                                              | Test result is OK!
Code :4762     | Name:BDA2000                                                             | Test result is OK!
Code :4763     | Name:Pitcairn 2006                                                       | Test result is OK!
Code :4764     | Name:RSRGD2000                                                           | Test result is OK!
Code :4765     | Name:Slovenia 1996                                                       | Test result is OK!
Code :4766     | Name:New Beijing / 3-degree Gauss-Kruger zone 30                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4767     | Name:New Beijing / 3-degree Gauss-Kruger zone 31                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4768     | Name:New Beijing / 3-degree Gauss-Kruger zone 32                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4769     | Name:New Beijing / 3-degree Gauss-Kruger zone 33                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4770     | Name:New Beijing / 3-degree Gauss-Kruger zone 34                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4771     | Name:New Beijing / 3-degree Gauss-Kruger zone 35                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4772     | Name:New Beijing / 3-degree Gauss-Kruger zone 36                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4773     | Name:New Beijing / 3-degree Gauss-Kruger zone 37                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4774     | Name:New Beijing / 3-degree Gauss-Kruger zone 38                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4775     | Name:New Beijing / 3-degree Gauss-Kruger zone 39                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4776     | Name:New Beijing / 3-degree Gauss-Kruger zone 40                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4777     | Name:New Beijing / 3-degree Gauss-Kruger zone 41                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4778     | Name:New Beijing / 3-degree Gauss-Kruger zone 42                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4779     | Name:New Beijing / 3-degree Gauss-Kruger zone 43                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4780     | Name:New Beijing / 3-degree Gauss-Kruger zone 44                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4781     | Name:New Beijing / 3-degree Gauss-Kruger zone 45                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4782     | Name:New Beijing / 3-degree Gauss-Kruger CM 75E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4783     | Name:New Beijing / 3-degree Gauss-Kruger CM 78E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4784     | Name:New Beijing / 3-degree Gauss-Kruger CM 81E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4785     | Name:New Beijing / 3-degree Gauss-Kruger CM 84E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4786     | Name:New Beijing / 3-degree Gauss-Kruger CM 87E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4787     | Name:New Beijing / 3-degree Gauss-Kruger CM 90E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4788     | Name:New Beijing / 3-degree Gauss-Kruger CM 93E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4789     | Name:New Beijing / 3-degree Gauss-Kruger CM 96E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4790     | Name:New Beijing / 3-degree Gauss-Kruger CM 99E                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4791     | Name:New Beijing / 3-degree Gauss-Kruger CM 102E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4792     | Name:New Beijing / 3-degree Gauss-Kruger CM 105E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4793     | Name:New Beijing / 3-degree Gauss-Kruger CM 108E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4794     | Name:New Beijing / 3-degree Gauss-Kruger CM 111E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4795     | Name:New Beijing / 3-degree Gauss-Kruger CM 114E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4796     | Name:New Beijing / 3-degree Gauss-Kruger CM 117E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4797     | Name:New Beijing / 3-degree Gauss-Kruger CM 120E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4798     | Name:New Beijing / 3-degree Gauss-Kruger CM 123E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4799     | Name:New Beijing / 3-degree Gauss-Kruger CM 126E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4800     | Name:New Beijing / 3-degree Gauss-Kruger CM 129E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4801     | Name:Bern 1898 (Bern)                                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4802     | Name:Bogota 1975 (Bogota)                                                | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4803     | Name:Lisbon (Lisbon)                                                     | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4804     | Name:Makassar (Jakarta)                                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4805     | Name:MGI (Ferro)                                                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4806     | Name:Monte Mario (Rome)                                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4807     | Name:NTF (Paris)                                                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4808     | Name:Padang (Jakarta)                                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4809     | Name:Belge 1950 (Brussels)                                               | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4810     | Name:Tananarive (Paris)                                                  | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4811     | Name:Voirol 1875 (Paris)                                                 | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4812     | Name:New Beijing / 3-degree Gauss-Kruger CM 132E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4813     | Name:Batavia (Jakarta)                                                   | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4814     | Name:RT38 (Stockholm)                                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4815     | Name:Greek (Athens)                                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4816     | Name:Carthage (Paris)                                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4817     | Name:NGO 1948 (Oslo)                                                     | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4818     | Name:S-JTSK (Ferro)                                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4820     | Name:Segara (Jakarta)                                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4821     | Name:Voirol 1879 (Paris)                                                 | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4822     | Name:New Beijing / 3-degree Gauss-Kruger CM 135E                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4823     | Name:Sao Tome                                                            | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4824     | Name:Principe                                                            | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4826     | Name:WGS 84 / Cape Verde National                                        | Test result is OK!
Code :4839     | Name:ETRS89 / LCC Germany                                                | Test result is OK!
Code :4855     | Name:ETRS89 / NTM zone 5                                                 | Test result is OK!
Code :4856     | Name:ETRS89 / NTM zone 6                                                 | Test result is OK!
Code :4857     | Name:ETRS89 / NTM zone 7                                                 | Test result is OK!
Code :4858     | Name:ETRS89 / NTM zone 8                                                 | Test result is OK!
Code :4859     | Name:ETRS89 / NTM zone 9                                                 | Test result is OK!
Code :4860     | Name:ETRS89 / NTM zone 10                                                | Test result is OK!
Code :4861     | Name:ETRS89 / NTM zone 11                                                | Test result is OK!
Code :4862     | Name:ETRS89 / NTM zone 12                                                | Test result is OK!
Code :4863     | Name:ETRS89 / NTM zone 13                                                | Test result is OK!
Code :4864     | Name:ETRS89 / NTM zone 14                                                | Test result is OK!
Code :4865     | Name:ETRS89 / NTM zone 15                                                | Test result is OK!
Code :4866     | Name:ETRS89 / NTM zone 16                                                | Test result is OK!
Code :4867     | Name:ETRS89 / NTM zone 17                                                | Test result is OK!
Code :4868     | Name:ETRS89 / NTM zone 18                                                | Test result is OK!
Code :4869     | Name:ETRS89 / NTM zone 19                                                | Test result is OK!
Code :4870     | Name:ETRS89 / NTM zone 20                                                | Test result is OK!
Code :4871     | Name:ETRS89 / NTM zone 21                                                | Test result is OK!
Code :4872     | Name:ETRS89 / NTM zone 22                                                | Test result is OK!
Code :4873     | Name:ETRS89 / NTM zone 23                                                | Test result is OK!
Code :4874     | Name:ETRS89 / NTM zone 24                                                | Test result is OK!
Code :4875     | Name:ETRS89 / NTM zone 25                                                | Test result is OK!
Code :4876     | Name:ETRS89 / NTM zone 26                                                | Test result is OK!
Code :4877     | Name:ETRS89 / NTM zone 27                                                | Test result is OK!
Code :4878     | Name:ETRS89 / NTM zone 28                                                | Test result is OK!
Code :4879     | Name:ETRS89 / NTM zone 29                                                | Test result is OK!
Code :4880     | Name:ETRS89 / NTM zone 30                                                | Test result is OK!
Code :4901     | Name:ATF (Paris)                                                         | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4903     | Name:Madrid 1870 (Madrid)                                                | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :4904     | Name:Lisbon 1890 (Lisbon)                                                | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :5013     | Name:PTRA08                                                              | Test result is OK!
Code :5014     | Name:PTRA08 / UTM zone 25N                                               | Test result is OK!
Code :5015     | Name:PTRA08 / UTM zone 26N                                               | Test result is OK!
Code :5016     | Name:PTRA08 / UTM zone 28N                                               | Test result is OK!
Code :5017     | Name:Lisbon 1890 / Portugal Bonne New                                    | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Bonne (South Orientated) not (yet) supported
Code :5018     | Name:Lisbon / Portuguese Grid New                                        | Test result is OK!
Code :5041     | Name:WGS 84 / UPS North (E;N)                                            | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Polar Stereographic (variant A) not (yet) supported
Code :5042     | Name:WGS 84 / UPS South (E;N)                                            | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Polar Stereographic (variant A) not (yet) supported
Code :5069     | Name:NAD27 / Conus Albers                                                | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :5070     | Name:NAD83 / Conus Albers                                                | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :5071     | Name:NAD83(HARN) / Conus Albers                                          | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :5072     | Name:NAD83(NSRS2007) / Conus Albers                                      | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :5819     | Name:EPSG topocentric example A                                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :5820     | Name:EPSG topocentric example B                                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :5821     | Name:EPSG vertical perspective example                                   | Error using ==> ConvertCoordinatesFindDatum at 52 It Seems no Datum is specified for the selected coordinate reference system in the EPSG database
Code :20004    | Name:Pulkovo 1995 / Gauss-Kruger zone 4                                  | Test result is OK!
Code :20005    | Name:Pulkovo 1995 / Gauss-Kruger zone 5                                  | Test result is OK!
Code :20006    | Name:Pulkovo 1995 / Gauss-Kruger zone 6                                  | Test result is OK!
Code :20007    | Name:Pulkovo 1995 / Gauss-Kruger zone 7                                  | Test result is OK!
Code :20008    | Name:Pulkovo 1995 / Gauss-Kruger zone 8                                  | Test result is OK!
Code :20009    | Name:Pulkovo 1995 / Gauss-Kruger zone 9                                  | Test result is OK!
Code :20010    | Name:Pulkovo 1995 / Gauss-Kruger zone 10                                 | Test result is OK!
Code :20011    | Name:Pulkovo 1995 / Gauss-Kruger zone 11                                 | Test result is OK!
Code :20012    | Name:Pulkovo 1995 / Gauss-Kruger zone 12                                 | Test result is OK!
Code :20013    | Name:Pulkovo 1995 / Gauss-Kruger zone 13                                 | Test result is OK!
Code :20014    | Name:Pulkovo 1995 / Gauss-Kruger zone 14                                 | Test result is OK!
Code :20015    | Name:Pulkovo 1995 / Gauss-Kruger zone 15                                 | Test result is OK!
Code :20016    | Name:Pulkovo 1995 / Gauss-Kruger zone 16                                 | Test result is OK!
Code :20017    | Name:Pulkovo 1995 / Gauss-Kruger zone 17                                 | Test result is OK!
Code :20018    | Name:Pulkovo 1995 / Gauss-Kruger zone 18                                 | Test result is OK!
Code :20019    | Name:Pulkovo 1995 / Gauss-Kruger zone 19                                 | Test result is OK!
Code :20020    | Name:Pulkovo 1995 / Gauss-Kruger zone 20                                 | Test result is OK!
Code :20021    | Name:Pulkovo 1995 / Gauss-Kruger zone 21                                 | Test result is OK!
Code :20022    | Name:Pulkovo 1995 / Gauss-Kruger zone 22                                 | Test result is OK!
Code :20023    | Name:Pulkovo 1995 / Gauss-Kruger zone 23                                 | Test result is OK!
Code :20024    | Name:Pulkovo 1995 / Gauss-Kruger zone 24                                 | Test result is OK!
Code :20025    | Name:Pulkovo 1995 / Gauss-Kruger zone 25                                 | Test result is OK!
Code :20026    | Name:Pulkovo 1995 / Gauss-Kruger zone 26                                 | Test result is OK!
Code :20027    | Name:Pulkovo 1995 / Gauss-Kruger zone 27                                 | Test result is OK!
Code :20028    | Name:Pulkovo 1995 / Gauss-Kruger zone 28                                 | Test result is OK!
Code :20029    | Name:Pulkovo 1995 / Gauss-Kruger zone 29                                 | Test result is OK!
Code :20030    | Name:Pulkovo 1995 / Gauss-Kruger zone 30                                 | Test result is OK!
Code :20031    | Name:Pulkovo 1995 / Gauss-Kruger zone 31                                 | Test result is OK in center, but not in corners: diff(lon) =    0.0000    0.0000  -35.4876    0.0000  -43.4156 | diff(lat) =   -0.0000   -0.0000  146.8605   -0.0000  152.1986 
Code :20032    | Name:Pulkovo 1995 / Gauss-Kruger zone 32                                 | Test result is OK!
Code :20135    | Name:Adindan / UTM zone 35N                                              | Test result is not OK: diff(lon) =   -0.0002   -0.0002   -0.0002   -0.0002   -0.0002 | diff(lat) =    0.0001    0.0001    0.0001    0.0002    0.0002 
Code :20136    | Name:Adindan / UTM zone 36N                                              | Test result is not OK: diff(lon) =   -0.0002   -0.0002   -0.0002   -0.0002   -0.0002 | diff(lat) =    0.0001    0.0001    0.0001    0.0002    0.0002 
