DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,DEPRECATION_REASON
1047,3/16/2006,2005.58,Coordinate Reference System,3105,3369,Base geogCRS deprecated - name associated with incorrect ellipsoid.
1048,3/16/2006,2005.58,Coordinate_Operation,10095,15857,Source geogCRS deprecated - name associated with incorrect ellipsoid.
1049,3/16/2006,2005.58,Coordinate_Operation,10096,15858,Source geogCRS deprecated - name associated with incorrect ellipsoid.
1050,3/16/2006,2005.58,Coordinate_Operation,10097,15859,Source geogCRS deprecated - name associated with incorrect ellipsoid.
1051,3/16/2006,2006.22,Coordinate Reference System,2297,,Base geogCRS does not extend to this area.
1052,3/16/2006,2006.22,Coordinate Reference System,2298,,Base geogCRS does not extend to this area.
1053,3/16/2006,2006.22,Coordinate Reference System,2300,,Base geogCRS does not extend to this area.
1054,3/16/2006,2006.22,Coordinate Reference System,2302,,Base geogCRS does not extend to this area.
1055,3/16/2006,2006.16,Coordinate_Operation,8658,15865,Incomplete record. Replaced by a single tfm.
1056,5/4/2006,2006.31,Coordinate_Operation,1283,1283,Change of tfm name following change of source CRS name (change record 2003.381 refers).
1057,2/10/2009,2008.114,Coordinate_Operation,15973,,OGP revised its approach to description of Popular Visualisation CRS.
1058,5/8/2006,2006.31,Coordinate_Operation,1882,,Source CRS deprecated (change record 2003.365 refers).
1059,5/8/2006,2006.31,Coordinate_Operation,8640,1253,Step 1 (tfm 1882) deprecated.
1060,6/2/2006,2006.37,Coordinate_Operation,16090,16099,Error in false easting value.
1061,6/2/2006,2006.37,Coordinate Reference System,2577,3389,Error in associated projection parameter.
1062,6/2/2006,2006.37,Coordinate Reference System,2694,3390,Error in associated projection parameter.
1063,6/12/2006,2006.41,Area,1295,2326,Referencing data covered by area codes 2326 2544 and 2545.
1064,6/12/2006,2006.41,Area,1295,2544,Referencing data covered by area codes 2326 2544 and 2545.
1065,6/12/2006,2006.41,Area,1295,2545,Referencing data covered by area codes 2326 2544 and 2545.
1066,6/12/2006,2006.41,Coordinate_Operation,1782,15868,Source CRS changed.
1067,2/10/2009,2008.114,Coordinate Reference System,3785,3857,OGP revised its approach to description of Popular Visualisation CRS.
1068,6/12/2006,2006.41,Coordinate_Operation,1781,15867,Source CRS changed.
1069,6/16/2006,2006.691,Coordinate_Operation,1673,1673,For dataset releases between 9-Aug-2006 and 23-Oct-2006 inclusive (datasets v6.11 to v6.11.2 inclusive) this record was erroneously shown as deprecated and replaced by 1777.
1070,7/21/2006,2006.62,Datum,6645,6749,Incorrect ellipsoid associated with datum.
1071,7/21/2006,2006.62,Coordinate Reference System,4968,4906,Associated to wrong ellipsoid.
1072,7/21/2006,2006.62,Coordinate Reference System,4645,4749,Associated with incorrect ellipsoid.
1073,7/21/2006,2006.62,Coordinate Reference System,4969,4907,Associated with incorrect ellipsoid.
1074,7/21/2006,2006.62,Coordinate Reference System,2984,3163,Base geogCRS associate with wrong ellipsoid.
1075,7/21/2006,2006.62,Coordinate_Operation,1920,15880,Source CRS was associated with incorrect ellipsoid.
1076,7/21/2006,2006.62,Datum,6635,6750,associated with incorrect ellipsoid.
1077,7/21/2006,2006.62,Coordinate Reference System,4635,4750,Associated with wrong ellipsoid.
1078,7/21/2006,2006.62,Coordinate Reference System,2983,3164,Base geogCRS associated with wrong ellipsoid.
1079,8/1/2006,2006.62,Coordinate_Operation,1919,15881,Source CRS deprecated due to be associated with incorrect ellipsoid. Also replaced by modified transformation.
1080,7/22/2006,2006.59,Coordinate_Operation,16171,16321,Duplicate projection.
1081,7/22/2006,2006.59,Coordinate_Operation,16173,16322,Duplicate projection.
1082,7/22/2006,2006.59,Coordinate_Operation,16175,16323,Duplicate projection.
1083,7/22/2006,2006.59,Coordinate_Operation,16177,16324,Duplicate projection.
1084,7/22/2006,2006.59,Coordinate_Operation,16179,16325,Duplicate projection.
1085,7/22/2006,2006.59,Coordinate_Operation,16181,16326,Duplicate projection.
1086,7/22/2006,2006.59,Coordinate_Operation,16183,16327,Duplicate projection.
1087,7/22/2006,2006.59,Coordinate_Operation,16185,16328,Duplicate projection.
1088,7/22/2006,2006.59,Coordinate_Operation,16187,16329,Duplicate projection.
1089,7/22/2006,2006.59,Coordinate_Operation,16189,16330,Duplicate projection.
1090,7/22/2006,2006.59,Coordinate_Operation,16191,16331,Duplicate projection.
1091,7/22/2006,2006.59,Coordinate_Operation,16193,16332,Duplicate projection.
1092,7/22/2006,2006.59,Coordinate_Operation,16361,16301,Duplicate projection.
1093,7/22/2006,2006.59,Coordinate_Operation,16363,16302,Duplicate projection.
1094,7/22/2006,2006.59,Coordinate_Operation,16365,16303,Duplicate projection.
1095,7/22/2006,2006.59,Coordinate_Operation,16367,16304,Duplicate projection.
1096,7/22/2006,2006.59,Coordinate_Operation,16369,16305,Duplicate projection.
1097,7/22/2006,2006.59,Coordinate_Operation,16371,16306,Duplicate projection.
1098,7/22/2006,2006.59,Coordinate_Operation,16373,16307,Duplicate projection.
1099,7/22/2006,2006.59,Coordinate_Operation,16375,16308,Duplicate projection.
1100,7/22/2006,2006.59,Coordinate_Operation,16377,16309,Duplicate projection.
1101,7/22/2006,2006.59,Coordinate_Operation,16379,16310,Duplicate projection.
1102,7/22/2006,2006.59,Coordinate_Operation,16381,16311,Duplicate projection.
1103,7/22/2006,2006.59,Coordinate_Operation,16383,16312,Duplicate projection.
1104,7/22/2006,2006.59,Coordinate_Operation,16385,16313,Duplicate projection.
1105,7/22/2006,2006.59,Coordinate_Operation,16387,16314,Duplicate projection.
1106,7/22/2006,2006.59,Coordinate_Operation,16389,16315,Duplicate projection.
1107,7/22/2006,2006.59,Coordinate_Operation,16391,16316,Duplicate projection.
1108,7/22/2006,2006.59,Coordinate_Operation,16393,16317,Duplicate projection.
1109,7/22/2006,2006.59,Coordinate_Operation,16395,16318,Duplicate projection.
1110,7/22/2006,2006.59,Coordinate_Operation,16397,16319,Duplicate projection.
1111,7/22/2006,2006.59,Coordinate_Operation,16399,16320,Duplicate projection.
1112,7/24/2006,2006.251,Coordinate Reference System,24571,3167,Incorrect unit for ellipsoid and projection.
1113,7/24/2006,2006.251,Coordinate Reference System,24571,3168,Incorrect unit for ellipsoid and projection.
1114,7/24/2006,2006.251,Coordinate_Operation,19935,19871,Incorrect units for FE/FN.
1115,7/24/2006,2006.251,Coordinate_Operation,19935,19872,Incorrect units for FE/FN.
1116,7/30/2006,2006.5,Datum,6731,6752,Ellipsoid changed.
1117,7/30/2006,2006.5,Coordinate Reference System,4731,4752,Datum deprecated due to change of ellipsoid.
1118,7/30/2006,2006.5,Coordinate_Operation,15821,15897,Source CRS deprecated due to change of ellipsoid.
1119,2/10/2009,2008.114,Coordinate Reference System,4055,,OGP revised its approach to description of Popular Visualisation CRS.
1120,2/10/2009,2008.114,Datum,6055,,OGP revised its approach to description of Popular Visualisation CRS.
1121,6/2/2009,2009.025,Coordinate_Operation,1115,3998,"From inspection of parameter values and geographic applicability of CRS, OGP believes that the source CRS has been misidentified."
1122,2/10/2009,2008.114,Coordinate_Operation,19847,3856,OGP revised its approach to description of Popular Visualisation CRS.
1123,2/10/2009,2008.114,Coordinate_Operation Method,9841,1026,Removed scale factor as defining parameter for spherical mercator.
1124,6/2/2009,2009.003,Area,2806,3390,Significant duplication.
1125,8/1/2006,2006.62,Coordinate_Operation,1932,15904,Replaced by improved information.
1126,8/1/2006,2006.62,Coordinate_Operation,1930,15893,Replaced by improved information.
1127,8/1/2006,2006.62,Coordinate_Operation,1930,15848,Replaced by improved information.
1128,9/22/2006,2006.85,Coordinate Reference System,3359,3404,Error in related coordinate system - incorrect unit.
1129,9/25/2006,2006.851,Coordinate Reference System,3366,3407,Error in related coordinate system - incorrect unit.
1130,11/17/2006,2006.94,Coordinate_Operation,1827,15697,"Target CRS was geog2D, changed to geog3D."
1131,11/17/2006,2006.94,Coordinate_Operation,1336,15596,"Target CRS was geog2D, changed to geog3D."
1132,11/17/2006,2006.94,Coordinate_Operation,1337,15597,"Target CRS was geog2D, changed to geog3D."
1133,11/17/2006,2006.94,Coordinate_Operation,1338,15598,"Target CRS was geog2D, changed to geog3D."
1134,11/17/2006,2006.94,Coordinate_Operation,1339,15599,"Target CRS was geog2D, changed to geog3D."
1135,11/17/2006,2006.94,Coordinate_Operation,1340,15600,"Target CRS was geog2D, changed to geog3D."
1136,11/17/2006,2006.94,Coordinate_Operation,1341,15601,"Target CRS was geog2D, changed to geog3D."
1137,11/17/2006,2006.94,Coordinate_Operation,1342,15602,"Target CRS was geog2D, changed to geog3D."
1138,11/17/2006,2006.94,Coordinate_Operation,1343,15603,"Target CRS was geog2D, changed to geog3D."
1139,11/17/2006,2006.94,Coordinate_Operation,1344,15604,"Target CRS was geog2D, changed to geog3D."
1140,11/17/2006,2006.94,Coordinate_Operation,1345,15605,"Target CRS was geog2D, changed to geog3D."
1141,11/17/2006,2006.94,Coordinate_Operation,1346,15606,"Target CRS was geog2D, changed to geog3D."
1142,11/17/2006,2006.94,Coordinate_Operation,1347,15607,"Target CRS was geog2D, changed to geog3D."
1143,11/17/2006,2006.94,Coordinate_Operation,1348,15608,"Target CRS was geog2D, changed to geog3D."
1144,11/17/2006,2006.94,Coordinate_Operation,1349,15609,"Target CRS was geog2D, changed to geog3D."
1145,11/17/2006,2006.94,Coordinate_Operation,1350,15610,"Target CRS was geog2D, changed to geog3D."
1146,11/17/2006,2006.94,Coordinate_Operation,1351,15611,"Target CRS was geog2D, changed to geog3D."
1147,11/17/2006,2006.94,Coordinate_Operation,1352,15612,"Target CRS was geog2D, changed to geog3D."
1148,11/17/2006,2006.94,Coordinate_Operation,1353,15613,"Target CRS was geog2D, changed to geog3D."
1149,11/17/2006,2006.94,Coordinate_Operation,1354,15614,"Target CRS was geog2D, changed to geog3D."
1150,11/17/2006,2006.94,Coordinate_Operation,1355,15615,"Target CRS was geog2D, changed to geog3D."
1151,11/17/2006,2006.94,Coordinate_Operation,1356,15616,"Target CRS was geog2D, changed to geog3D."
1152,11/17/2006,2006.94,Coordinate_Operation,1357,15617,"Target CRS was geog2D, changed to geog3D."
1153,11/17/2006,2006.94,Coordinate_Operation,1358,15618,"Target CRS was geog2D, changed to geog3D."
1154,11/17/2006,2006.94,Coordinate_Operation,1359,15619,"Target CRS was geog2D, changed to geog3D."
1155,11/17/2006,2006.94,Coordinate_Operation,1360,15620,"Target CRS was geog2D, changed to geog3D."
1156,11/17/2006,2006.94,Coordinate_Operation,1361,15621,"Target CRS was geog2D, changed to geog3D."
1157,11/17/2006,2006.94,Coordinate_Operation,1362,15622,"Target CRS was geog2D, changed to geog3D."
1158,11/17/2006,2006.94,Coordinate_Operation,1363,15623,"Target CRS was geog2D, changed to geog3D."
1159,11/17/2006,2006.94,Coordinate_Operation,1364,15624,"Target CRS was geog2D, changed to geog3D."
1160,11/17/2006,2006.94,Coordinate_Operation,1365,15625,"Target CRS was geog2D, changed to geog3D."
1161,11/17/2006,2006.94,Coordinate_Operation,1366,15626,"Target CRS was geog2D, changed to geog3D."
1162,11/17/2006,2006.94,Coordinate_Operation,1367,15627,"Target CRS was geog2D, changed to geog3D."
1163,11/17/2006,2006.94,Coordinate_Operation,1368,15628,"Target CRS was geog2D, changed to geog3D."
1164,11/17/2006,2006.94,Coordinate_Operation,1369,15629,"Target CRS was geog2D, changed to geog3D."
1165,11/17/2006,2006.94,Coordinate_Operation,1370,15630,"Target CRS was geog2D, changed to geog3D."
1166,11/17/2006,2006.94,Coordinate_Operation,1371,15631,"Target CRS was geog2D, changed to geog3D."
1167,11/17/2006,2006.94,Coordinate_Operation,1372,15632,"Target CRS was geog2D, changed to geog3D."
1168,11/17/2006,2006.94,Coordinate_Operation,1373,15633,"Target CRS was geog2D, changed to geog3D."
1169,11/17/2006,2006.94,Coordinate_Operation,1374,15634,"Target CRS was geog2D, changed to geog3D."
1170,11/17/2006,2006.94,Coordinate_Operation,1375,15635,"Target CRS was geog2D, changed to geog3D."
1171,11/17/2006,2006.94,Coordinate_Operation,1376,15636,"Target CRS was geog2D, changed to geog3D."
1172,11/17/2006,2006.94,Coordinate_Operation,1377,15637,"Target CRS was geog2D, changed to geog3D."
1173,11/17/2006,2006.94,Coordinate_Operation,1378,15638,"Target CRS was geog2D, changed to geog3D."
1174,11/17/2006,2006.94,Coordinate_Operation,1379,15639,"Target CRS was geog2D, changed to geog3D."
1175,11/17/2006,2006.94,Coordinate_Operation,1380,15640,"Target CRS was geog2D, changed to geog3D."
1176,11/17/2006,2006.94,Coordinate_Operation,1381,15641,"Target CRS was geog2D, changed to geog3D."
1177,11/17/2006,2006.94,Coordinate_Operation,1382,15642,"Target CRS was geog2D, changed to geog3D."
1178,11/17/2006,2006.94,Coordinate_Operation,1383,15643,"Target CRS was geog2D, changed to geog3D."
1179,11/17/2006,2006.94,Coordinate_Operation,1384,15644,"Target CRS was geog2D, changed to geog3D."
1180,11/17/2006,2006.94,Coordinate_Operation,1385,15645,"Target CRS was geog2D, changed to geog3D."
1181,11/17/2006,2006.94,Coordinate_Operation,1386,15646,"Target CRS was geog2D, changed to geog3D."
1182,11/17/2006,2006.94,Coordinate_Operation,1387,15647,"Target CRS was geog2D, changed to geog3D."
1183,11/17/2006,2006.94,Coordinate_Operation,1388,15648,"Target CRS was geog2D, changed to geog3D."
1184,11/17/2006,2006.94,Coordinate_Operation,1389,15649,"Target CRS was geog2D, changed to geog3D."
1185,11/17/2006,2006.94,Coordinate_Operation,1390,15650,"Target CRS was geog2D, changed to geog3D."
1186,11/17/2006,2006.94,Coordinate_Operation,1391,15651,"Target CRS was geog2D, changed to geog3D."
1187,11/17/2006,2006.94,Coordinate_Operation,1392,15652,"Target CRS was geog2D, changed to geog3D."
1188,11/17/2006,2006.94,Coordinate_Operation,1393,15653,"Target CRS was geog2D, changed to geog3D."
1189,11/17/2006,2006.94,Coordinate_Operation,1394,15654,"Target CRS was geog2D, changed to geog3D."
1190,11/17/2006,2006.94,Coordinate_Operation,1395,15655,"Target CRS was geog2D, changed to geog3D."
1191,11/17/2006,2006.94,Coordinate_Operation,1396,15656,"Target CRS was geog2D, changed to geog3D."
1192,11/17/2006,2006.94,Coordinate_Operation,1397,15657,"Target CRS was geog2D, changed to geog3D."
1193,11/17/2006,2006.94,Coordinate_Operation,1398,15658,"Target CRS was geog2D, changed to geog3D."
1194,11/17/2006,2006.94,Coordinate_Operation,1399,15659,"Target CRS was geog2D, changed to geog3D."
1195,11/17/2006,2006.94,Coordinate_Operation,1400,15660,"Target CRS was geog2D, changed to geog3D."
1196,11/17/2006,2006.94,Coordinate_Operation,1401,15661,"Target CRS was geog2D, changed to geog3D."
1197,11/17/2006,2006.94,Coordinate_Operation,1402,15662,"Target CRS was geog2D, changed to geog3D."
1198,11/17/2006,2006.94,Coordinate_Operation,1403,15663,"Target CRS was geog2D, changed to geog3D."
1199,11/17/2006,2006.94,Coordinate_Operation,1404,15664,"Target CRS was geog2D, changed to geog3D."
1200,11/17/2006,2006.94,Coordinate_Operation,1405,15665,"Target CRS was geog2D, changed to geog3D."
1201,11/17/2006,2006.94,Coordinate_Operation,1406,15666,"Target CRS was geog2D, changed to geog3D."
1202,11/17/2006,2006.94,Coordinate_Operation,1407,15667,"Target CRS was geog2D, changed to geog3D."
1203,11/17/2006,2006.94,Coordinate_Operation,1408,15668,"Target CRS was geog2D, changed to geog3D."
1204,11/17/2006,2006.94,Coordinate_Operation,1409,15669,"Target CRS was geog2D, changed to geog3D."
1205,11/17/2006,2006.94,Coordinate_Operation,1410,15670,"Target CRS was geog2D, changed to geog3D."
1206,11/17/2006,2006.94,Coordinate_Operation,1411,15671,"Target CRS was geog2D, changed to geog3D."
1207,11/17/2006,2006.94,Coordinate_Operation,1412,15672,"Target CRS was geog2D, changed to geog3D."
1208,11/17/2006,2006.94,Coordinate_Operation,1413,15673,"Target CRS was geog2D, changed to geog3D."
1209,11/17/2006,2006.94,Coordinate_Operation,1414,15674,"Target CRS was geog2D, changed to geog3D."
1210,11/17/2006,2006.94,Coordinate_Operation,1415,15675,"Target CRS was geog2D, changed to geog3D."
1211,11/17/2006,2006.94,Coordinate_Operation,1416,15676,"Target CRS was geog2D, changed to geog3D."
1212,11/17/2006,2006.94,Coordinate_Operation,1417,15677,"Target CRS was geog2D, changed to geog3D."
1213,11/17/2006,2006.94,Coordinate_Operation,1418,15678,"Target CRS was geog2D, changed to geog3D."
1214,11/17/2006,2006.94,Coordinate_Operation,1419,15679,"Target CRS was geog2D, changed to geog3D."
1215,11/17/2006,2006.94,Coordinate_Operation,1420,15680,"Target CRS was geog2D, changed to geog3D."
1216,11/17/2006,2006.94,Coordinate_Operation,1421,15681,"Target CRS was geog2D, changed to geog3D."
1217,11/17/2006,2006.94,Coordinate_Operation,1422,15682,"Target CRS was geog2D, changed to geog3D."
1218,11/17/2006,2006.94,Coordinate_Operation,1423,15683,"Target CRS was geog2D, changed to geog3D."
1219,11/17/2006,2006.94,Coordinate_Operation,1424,15684,"Target CRS was geog2D, changed to geog3D."
1220,11/17/2006,2006.94,Coordinate_Operation,1425,15685,"Target CRS was geog2D, changed to geog3D."
1221,11/17/2006,2006.94,Coordinate_Operation,1426,15686,"Target CRS was geog2D, changed to geog3D."
1222,11/17/2006,2006.94,Coordinate_Operation,1427,15687,"Target CRS was geog2D, changed to geog3D."
1223,11/17/2006,2006.94,Coordinate_Operation,1428,15688,"Target CRS was geog2D, changed to geog3D."
1224,11/17/2006,2006.94,Coordinate_Operation,1429,15689,"Target CRS was geog2D, changed to geog3D."
1225,11/17/2006,2006.94,Coordinate_Operation,1430,15690,"Target CRS was geog2D, changed to geog3D."
1226,11/17/2006,2006.94,Coordinate_Operation,1431,15691,"Target CRS was geog2D, changed to geog3D."
1227,11/17/2006,2006.94,Coordinate_Operation,1432,15692,"Target CRS was geog2D, changed to geog3D."
1228,11/17/2006,2006.94,Coordinate_Operation,1433,15693,"Target CRS was geog2D, changed to geog3D."
1229,11/17/2006,2006.94,Coordinate_Operation,1434,15694,"Target CRS was geog2D, changed to geog3D."
1230,11/17/2006,2006.94,Coordinate_Operation,1435,15695,"Target CRS was geog2D, changed to geog3D."
1231,11/17/2006,2006.94,Coordinate_Operation,1436,15696,"Target CRS was geog2D, changed to geog3D."
1232,1/11/2007,2006.96,Coordinate Reference System,29700,29701,Incorrect coordinate system assigned (axes transposed)
1233,1/11/2007,2006.96,Coordinate Reference System,29700,29702,Uses an approximation as projection method; replaced by CRS which uses exact formula.
1234,1/18/2007,2007.008,Coordinate_Operation,15910,15924,Parameter values have incorrect signs.
1235,2/5/2007,2007.001,Coordinate_Operation,1086,15927,Error in sign for dS parameter value.
1236,2/6/2007,2007.017,Coordinate_Operation,19880,19859,Error in unit for scale factor
1237,2/6/2007,2007.017,Coordinate Reference System,3143,3460,Projection used by this CRS deprecated due to error in projection parameter.
1238,2/6/2007,2007.018,Coordinate Reference System,2063,3461,Associated with incorrect base geogCRS.
1239,2/6/2007,2007.018,Coordinate Reference System,2064,3462,Associated with incorrect base geogCRS.
1240,2/6/2007,2007.019,Coordinate_Operation,11852,11854,Error in latitude of origin parameter value.
1241,2/6/2007,2007.019,Coordinate Reference System,3073,3463,Error in projection parameter for projection used by this CRS.
1242,2/6/2007,2007.019,Coordinate Reference System,3076,3464,Error in projection parameter for projection used by this CRS.
1243,3/1/2007,2007.03,Coordinate_Operation,15748,15928,Error in sign of dS parameter value.
1244,3/1/2007,2007.03,Coordinate_Operation,15749,15929,Error in sign of dS parameter value.
1245,3/13/2007,2007.038,Coordinate_Operation,19982,19856,Error in transformation parameter values
1246,3/13/2007,2007.038,Coordinate Reference System,2990,3727,Error in projection parameter values
1247,5/29/2007,2007.026,Area,1506,3526,Only used by deprecated records.
1248,5/29/2007,2007.026,Area,1507,3527,Only used by deprecated records.
1249,5/29/2007,2007.026,Area,1508,3528,Only used by deprecated records.
1250,5/29/2007,2007.026,Area,1449,3525,Only used by deprecated records.
1251,5/29/2007,2007.026,Area,1448,3524,Only used by deprecated records.
1252,5/29/2007,2007.026,Area,2784,1061,Only used by deprecated records.
1253,7/6/2007,2007.064,Coordinate_Operation,15906,15951,Target CRS deprecated and replaced.
1254,7/6/2007,2007.064,Coordinate_Operation,15905,15950,Target CRS deprecated and replaced.
1255,7/15/2007,2007.056,Coordinate_Operation,1040,15956,Incorrect target CRS (3D instead of 2D geographic)
1256,7/28/2007,2007.07,Coordinate_Operation,15898,15957,Wrong source CRS.
1257,2/10/2009,2008.114,Ellipsoid,7059,,OGP revised its approach to description of Popular Visualisation CRS.
1258,6/2/2009,2009.015,Coordinate_Operation,1795,,"1. Change of source CRS geodetic datum.
2. Application of tfm gives results which are significantly at variance (>1400m) from others for the region."
1259,2/10/2009,2009.007,Coordinate_Operation Method,9821,1027,Sphere is considered to be a degenerate ellipsoid so does not need special parameters.
1260,8/1/2007,2007.069,Coordinate_Operation,15940,15958,Source and target CRSs transposed relative to signs of parameters in grid file.
1261,8/1/2007,2007.069,Coordinate_Operation,15941,15959,Source and target CRSs transposed relative to signs of parameters in grid file.
1262,8/1/2007,2007.069,Coordinate_Operation,15942,15960,Source and target CRSs transposed relative to signs of parameters in grid file.
1263,8/1/2007,2007.069,Coordinate_Operation,15944,15961,Source and target CRSs transposed relative to signs of parameters in grid file.
1264,8/1/2007,2007.069,Coordinate_Operation,15947,15962,Source and target CRSs transposed relative to signs of parameters in grid file.
1265,8/13/2007,2007.072,Area,2547,3535,Break-up of Serbia and Montenegro.
1266,8/13/2007,2007.072,Area,3210,3534,Break-up of Serbia and Montenegro.
1267,8/13/2007,2007.072,Area,3210,3535,Break-up of Serbia and Montenegro.
1268,8/13/2007,2007.072,Area,3305,3536,Break-up of Serbia and Montenegro.
1269,8/27/2007,2007.079,Coordinate_Operation,15500,15592,Change to generic conversion
1270,8/27/2007,2007.079,Coordinate_Operation,15501,15593,Change to generic conversion
1271,8/27/2007,2007.079,Coordinate_Operation,15502,15592,Change to generic conversion
1272,8/27/2007,2007.079,Coordinate_Operation,15503,15593,Change to generic conversion
1273,8/27/2007,2007.079,Coordinate_Operation,15504,15592,Change to generic conversion
1274,8/27/2007,2007.079,Coordinate_Operation,15505,15593,Change to generic conversion
1275,8/27/2007,2007.079,Coordinate_Operation,15506,15592,Change to generic conversion
1276,8/27/2007,2007.079,Coordinate_Operation,15507,15593,Change to generic conversion
1277,8/27/2007,2007.079,Coordinate_Operation,15508,15592,Change to generic conversion
1278,8/27/2007,2007.079,Coordinate_Operation,15509,15593,Change to generic conversion
1279,8/27/2007,2007.079,Coordinate_Operation,15510,15592,Change to generic conversion
1280,8/27/2007,2007.079,Coordinate_Operation,15511,15593,Change to generic conversion
1281,8/27/2007,2007.079,Coordinate_Operation,15512,15592,Change to generic conversion
1282,8/27/2007,2007.079,Coordinate_Operation,15513,15593,Change to generic conversion
1283,8/27/2007,2007.079,Coordinate_Operation,15514,15592,Change to generic conversion
1284,8/27/2007,2007.079,Coordinate_Operation,15515,15593,Change to generic conversion
1285,8/27/2007,2007.079,Coordinate_Operation,15516,15592,Change to generic conversion
1286,8/27/2007,2007.079,Coordinate_Operation,15517,15593,Change to generic conversion
1287,8/27/2007,2007.079,Coordinate_Operation,15518,15592,Change to generic conversion
1288,8/27/2007,2007.079,Coordinate_Operation,15519,15593,Change to generic conversion
1289,8/27/2007,2007.079,Coordinate_Operation,15520,15592,Change to generic conversion
1290,8/27/2007,2007.079,Coordinate_Operation,15521,15593,Change to generic conversion
1291,8/27/2007,2007.079,Coordinate_Operation,15522,15592,Change to generic conversion
1292,8/27/2007,2007.079,Coordinate_Operation,15523,15593,Change to generic conversion
1293,8/27/2007,2007.079,Coordinate_Operation,15524,15592,Change to generic conversion
1294,8/27/2007,2007.079,Coordinate_Operation,15525,15593,Change to generic conversion
1295,8/27/2007,2007.079,Coordinate_Operation,15526,15592,Change to generic conversion
1296,8/27/2007,2007.079,Coordinate_Operation,15527,15593,Change to generic conversion
1297,8/27/2007,2007.079,Coordinate_Operation,15528,15592,Change to generic conversion
1298,8/27/2007,2007.079,Coordinate_Operation,15529,15593,Change to generic conversion
1299,8/27/2007,2007.079,Coordinate_Operation,15530,15592,Change to generic conversion
1300,8/27/2007,2007.079,Coordinate_Operation,15531,15593,Change to generic conversion
1301,8/27/2007,2007.079,Coordinate_Operation,15532,15592,Change to generic conversion
1302,8/27/2007,2007.079,Coordinate_Operation,15533,15593,Change to generic conversion
1303,8/27/2007,2007.079,Coordinate_Operation,15534,15592,Change to generic conversion
1304,8/27/2007,2007.079,Coordinate_Operation,15535,15593,Change to generic conversion
1305,8/27/2007,2007.079,Coordinate_Operation,15536,15592,Change to generic conversion
1306,8/27/2007,2007.079,Coordinate_Operation,15537,15593,Change to generic conversion
1307,8/27/2007,2007.079,Coordinate_Operation,15538,15592,Change to generic conversion
1308,8/27/2007,2007.079,Coordinate_Operation,15539,15593,Change to generic conversion
1309,8/27/2007,2007.079,Coordinate_Operation,15540,15592,Change to generic conversion
1310,8/27/2007,2007.079,Coordinate_Operation,15541,15593,Change to generic conversion
1311,8/27/2007,2007.079,Coordinate_Operation,15542,15592,Change to generic conversion
1312,8/27/2007,2007.079,Coordinate_Operation,15543,15593,Change to generic conversion
1313,8/27/2007,2007.079,Coordinate_Operation,15544,15592,Change to generic conversion
1314,8/27/2007,2007.079,Coordinate_Operation,15545,15593,Change to generic conversion
1315,8/27/2007,2007.079,Coordinate_Operation,15546,15592,Change to generic conversion
1316,8/27/2007,2007.079,Coordinate_Operation,15547,15593,Change to generic conversion
1317,8/27/2007,2007.079,Coordinate_Operation,15548,15592,Change to generic conversion
1318,8/27/2007,2007.079,Coordinate_Operation,15549,15593,Change to generic conversion
1319,8/27/2007,2007.079,Coordinate_Operation,15550,15592,Change to generic conversion
1320,8/27/2007,2007.079,Coordinate_Operation,15551,15593,Change to generic conversion
1321,8/27/2007,2007.079,Coordinate_Operation,15552,15592,Change to generic conversion
1322,8/27/2007,2007.079,Coordinate_Operation,15553,15593,Change to generic conversion
1323,8/27/2007,2007.079,Coordinate_Operation,15554,15592,Change to generic conversion
1324,8/27/2007,2007.079,Coordinate_Operation,15555,15593,Change to generic conversion
1325,8/27/2007,2007.079,Coordinate_Operation,15556,15592,Change to generic conversion
1326,8/27/2007,2007.079,Coordinate_Operation,15557,15593,Change to generic conversion
1327,8/27/2007,2007.079,Coordinate_Operation,15558,15592,Change to generic conversion
1328,8/27/2007,2007.079,Coordinate_Operation,15559,15593,Change to generic conversion
1329,8/27/2007,2007.079,Coordinate_Operation,15560,15592,Change to generic conversion
1330,8/27/2007,2007.079,Coordinate_Operation,15561,15593,Change to generic conversion
1331,8/27/2007,2007.079,Coordinate_Operation,15562,15592,Change to generic conversion
1332,8/27/2007,2007.079,Coordinate_Operation,15563,15593,Change to generic conversion
1333,8/27/2007,2007.079,Coordinate_Operation,15564,15592,Change to generic conversion
1334,8/27/2007,2007.079,Coordinate_Operation,15565,15593,Change to generic conversion
1335,8/27/2007,2007.079,Coordinate_Operation,15566,15592,Change to generic conversion
1336,8/27/2007,2007.079,Coordinate_Operation,15567,15593,Change to generic conversion
1337,8/27/2007,2007.079,Coordinate_Operation,15568,15592,Change to generic conversion
1338,8/27/2007,2007.079,Coordinate_Operation,15569,15593,Change to generic conversion
1339,8/27/2007,2007.079,Coordinate_Operation,15570,15592,Change to generic conversion
1340,8/27/2007,2007.079,Coordinate_Operation,15571,15593,Change to generic conversion
1341,8/27/2007,2007.079,Coordinate_Operation,15572,15592,Change to generic conversion
1342,8/27/2007,2007.079,Coordinate_Operation,15573,15593,Change to generic conversion
1343,8/27/2007,2007.079,Coordinate_Operation,15574,15592,Change to generic conversion
